,X,Y,AADT 2015,AADT 2016
5903,-76.70039923,39.22284318,"3,551","4,450"
5904,-75.83921967,39.25675116,"2,090","2,151"
5905,-76.22092358,39.65237497,"10,092","12,340"
5906,-77.41843599,39.41371,"1,721","1,762"
5907,-76.9006327,39.29915883,"13,364","13,805"
5908,-75.87835302,38.51096496,"18,470","21,170"
5909,-76.83582292,38.89945385,"1,163","1,184"
5910,-75.68304315,38.20188497,"1,110","1,151"
5911,-76.88093658,39.23454723,"4,844","4,955"
5912,-75.80369952,39.37172613,825,850
5913,-77.15205958,39.08081133,"17,173","17,504"
5914,-77.56979702,39.65082039,"3,734","3,815"
5915,-76.6397556,39.34178809,"14,784","15,085"
5916,-76.7165692,39.27441534,"7,443","7,594"
5917,-76.51980342,39.29266399,"1,000","1,021"
5918,-76.59586203,39.40286454,"6,123","6,244"
5919,-76.62933886,39.31602208,"5,443","5,554"
5920,-76.54014375,39.07139914,"62,991","64,192"
5921,-76.44240705,39.38489653,"146,418","170,621"
5922,-76.66424144,39.25682295,"6,684","6,825"
5923,-76.68830438,39.2357392,"2,793","2,844"
5924,-76.53772265,39.30662347,"9,070","9,251"
5925,-77.00524154,39.01599816,"2,900","2,961"
5926,-76.61611629,39.45474842,,
5927,-76.65031843,39.22783834,"104,411","106,402"
5928,-76.64148718,39.20761294,"1,314","1,060"
5929,-77.049287,39.06414116,"22,890","23,331"
5930,-78.9726745,39.68502101,525,500
5931,-75.11517769,38.33862365,"28,821","29,432"
5932,-76.06985412,38.95169301,"50,841","52,402"
5933,-76.84852653,38.9068343,"1,474","2,240"
5934,-76.88513109,38.76781792,"1,301","1,322"
5935,-76.93075716,38.91767956,"18,871","19,232"
5936,-76.2955076,39.42483566,600,611
5937,-76.99426149,38.7427685,"9,743","9,934"
5938,-76.67329566,39.18289146,"19,044","19,415"
5939,-76.57408078,39.38270281,,
5940,-75.84997372,39.1088488,321,332
5941,-76.77687986,39.11182591,"5,092","5,183"
5942,-76.66944124,39.26375828,"7,142","7,303"
5943,-75.70256433,38.12802364,"1,550","1,500"
5944,-76.65063162,39.359221,"8,665","12,030"
5945,-76.16733592,39.55380613,"7,100","7,331"
5946,-76.91557271,39.08853198,"9,513","9,694"
5947,-79.38233732,39.39962565,861,892
5948,-77.09169392,38.98496788,"16,752","15,750"
5949,-77.01617857,38.58870546,"3,991","4,112"
5950,-76.06594733,38.5666675,"2,272","2,313"
5951,-75.57576092,38.36343716,"3,970","4,051"
5952,-76.73872939,39.17830238,"3,730","4,770"
5953,-76.84779102,39.22457039,"8,712","8,883"
5954,-77.72905142,39.60823161,"24,312","24,773"
5955,-77.06315307,39.01011307,"7,562","7,640"
5956,-76.55594645,39.35615338,"4,133","4,224"
5957,-77.0118351,38.79353869,"4,474","4,565"
5958,-76.55499024,39.5190306,104,125
5959,-76.42365349,38.34280956,"5,314","5,435"
5960,-76.56021418,39.20393096,"17,720","18,061"
5961,-75.59321822,38.37901329,,
5962,-76.63576022,39.36215998,"46,841","47,722"
5963,-78.72988328,39.67525553,"3,252","3,423"
5964,-77.0617185,39.15128487,"6,183","6,304"
5965,-76.889756,39.15968612,"2,253","2,294"
5966,-75.85475485,38.30622887,"2,121","2,192"
5967,-77.75404308,39.64886441,"80,750","82,451"
5968,-76.94069593,38.83120893,"3,484","3,380"
5969,-75.95622622,39.63447163,"3,672","3,753"
5970,-77.43794715,39.395884,"3,421","3,502"
5971,-77.07505928,39.05014109,"40,802","37,770"
5972,-76.94673749,39.03886953,"22,003","22,424"
5973,-77.41588461,39.62474579,734,700
5974,-76.55202598,39.28103882,"21,632","22,100"
5975,-76.52711859,39.40358295,"3,193","3,264"
5976,-76.66643466,39.41521771,"33,721","34,362"
5977,-76.71160768,39.29974038,694,700
5978,-76.14106401,38.9811349,650,661
5979,-77.03071598,38.99441063,"32,211","32,822"
5980,-77.07923295,39.05487292,883,904
5981,-76.44243419,39.37390616,"17,063","17,394"
5982,-77.01466124,38.79583293,"4,184","4,285"
5983,-76.85294622,38.91593219,"11,953","12,214"
5984,-76.84075364,38.94881054,"1,281","1,322"
5985,-76.97777415,39.08641634,"50,723","58,600"
5986,-77.392568,39.61123491,"2,951","3,012"
5987,-77.04240096,39.09886404,253,264
5988,-76.89687782,38.81292777,"8,504","8,685"
5989,-76.06225929,38.77281297,"11,750","11,971"
5990,-76.32221831,38.97840974,"3,600","3,671"
5991,-76.73287302,39.67375163,"1,194","1,255"
5992,-77.15675602,39.05730504,"1,880","1,921"
5993,-76.62594747,39.09530367,"7,085","6,920"
5994,-76.51486868,39.36830577,"5,500","5,610"
5995,-76.72181116,38.94610719,"14,903","15,194"
5996,-77.25354678,39.49289462,"3,011","3,112"
5997,-76.59611905,39.42455557,"3,703","3,774"
5998,-79.37719722,39.39757693,30,31
5999,-75.47193235,38.38494808,"1,441","1,492"
6000,-76.99935226,39.59001646,160,161
6001,-77.81488472,39.58640557,"11,892","12,340"
6002,-76.72117096,38.89995033,"6,061","6,262"
6003,-76.61199763,39.2400152,"1,870","1,911"
6004,-76.86822887,39.51731657,"1,492","1,523"
6005,-76.90530608,39.28994302,"8,003","8,254"
6006,-76.92272155,39.06224793,"13,553","13,814"
6007,-76.3578633,39.55369131,,
6008,-77.81512225,39.58718444,"2,180","2,231"
6009,-77.10187635,38.95088397,"29,301","29,862"
6010,-77.20523361,39.02731339,"9,003","9,174"
6011,-77.20707544,39.14860535,"36,120","36,811"
6012,-77.78622941,39.61521957,"6,381","4,580"
6013,-76.62512448,39.20672916,"1,100","1,131"
6014,-78.97275134,39.44724651,"6,233","6,374"
6015,-76.75880485,39.19007605,"5,500","5,611"
6016,-76.64870597,39.36712164,"17,901","18,252"
6017,-76.46936496,39.55038604,"8,411","8,682"
6018,-76.71142745,39.2996725,"3,415","3,520"
6019,-76.94048226,38.97262651,593,604
6020,-76.62163709,39.27240629,"112,453","106,600"
6021,-76.84975587,38.91613909,"3,255","3,325"
6022,-77.70062674,39.66695601,,
6023,-76.54445739,38.62227194,"7,974","8,235"
6024,-77.23568237,39.04988725,"5,463","5,574"
6025,-76.5866092,39.24131879,620,631
6026,-76.45256848,39.37743737,,
6027,-76.61674475,38.61766181,"5,981","6,102"
6028,-76.83291686,39.16135536,"12,350","13,200"
6029,-76.58513718,39.3057396,"3,784","3,875"
6030,-76.74391947,39.30679061,"226,252","227,090"
6031,-77.34242354,39.49525405,"3,050","3,151"
6032,-77.00551791,39.56412551,"10,990","11,201"
6033,-76.60152118,39.40038117,"2,863","2,924"
6034,-76.92593126,38.94865108,"3,323","3,394"
6035,-76.75590243,38.97537217,"30,481","31,052"
6036,-76.66946321,39.63136345,"3,784","3,915"
6037,-77.7682015,39.62817557,"2,930","2,991"
6038,-76.39269639,39.34550387,"11,190","11,260"
6039,-76.51187693,39.25885381,"9,923","10,124"
6040,-76.6452487,39.70506905,994,900
6041,-76.69801688,39.25796574,"189,112","196,590"
6042,-76.5919551,39.32848989,"24,281","24,742"
6043,-75.93317838,39.60968649,"8,604","8,785"
6044,-76.87794842,38.82658268,"9,160","9,351"
6045,-78.89835682,39.6757551,"1,460","1,491"
6046,-79.23427328,39.54000805,"2,951","3,042"
6047,-76.85029383,38.26707852,"2,253","2,334"
6048,-78.74877932,39.65749973,522,533
6049,-79.41223306,39.66049628,304,300
6050,-76.74991334,38.81322331,554,565
6051,-77.10367964,39.54487145,"6,544","6,775"
6052,-78.73472045,39.66847787,"30,407","32,142"
6053,-76.84634017,38.84438535,"7,483","7,634"
6054,-76.57435626,38.92846262,"8,714","8,905"
6055,-76.50842415,39.24489369,"5,263","5,374"
6056,-76.99961012,39.57746221,"1,212","1,250"
6057,-75.83184471,39.60530768,"19,851","20,232"
6058,-75.99584007,39.46556303,775,770
6059,-77.32737898,39.70338152,"7,231","7,462"
6060,-78.9478904,39.63716034,"1,683","1,734"
6061,-77.43833738,39.43234882,"9,774","9,985"
6062,-76.63150263,39.11292907,"20,882","21,283"
6063,-75.60832641,38.33921718,"1,922","1,950"
6064,-76.32208879,39.49204713,"21,680","22,101"
6065,-76.07235419,38.56933991,400,411
6066,-76.66241097,39.3853633,"110,082","112,041"
6067,-77.20953383,39.71870227,"1,961","2,022"
6068,-76.61288244,39.15759485,"4,764","4,865"
6069,-76.34185729,39.57525608,"20,124","20,525"
6070,-76.8177841,39.40609028,"2,173","2,214"
6071,-76.70570115,39.26284364,115,140
6072,-77.42313655,39.42353501,"2,941","3,002"
6073,-75.6051799,38.30916181,"3,414","3,475"
6074,-76.52184301,39.12489161,"24,223","24,684"
6075,-76.65073729,39.27106905,"4,572","4,673"
6076,-76.64747805,39.1558022,"9,155","8,980"
6077,-76.44538472,39.2403897,"13,403","13,664"
6078,-76.27793736,38.47706544,131,132
6079,-77.15758723,39.05673947,"2,880","5,990"
6080,-75.18690572,38.4503105,"3,884","4,025"
6081,-76.65344271,39.65824877,704,470
6082,-76.80345513,39.3710436,"28,922","28,440"
6083,-77.54557724,39.44238786,"5,634","5,775"
6084,-76.68314407,39.11623427,"3,814","3,905"
6085,-77.81892866,39.60020988,"4,892","5,033"
6086,-78.28503488,39.71962925,"17,400","18,271"
6087,-76.53771981,38.31237194,"4,924","5,025"
6088,-76.61543508,39.30346259,"6,202","7,490"
6089,-75.82726217,39.59865855,"18,761","19,112"
6090,-76.69245585,39.20066902,"5,052","5,163"
6091,-76.54304071,39.39732258,"5,851","5,972"
6092,-77.25847188,39.18961787,"121,110","123,651"
6093,-76.81355586,39.23444814,"3,255","3,340"
6094,-76.54439986,39.40183557,"11,103","11,314"
6095,-76.61871952,39.16159728,"11,950","12,181"
6096,-76.83732584,39.22028597,"7,404","7,565"
6097,-76.902971,39.07024204,570,581
6098,-76.73851247,39.32011412,"13,712","11,470"
6099,-77.02619233,39.58548493,"7,472","7,830"
6100,-77.3430158,39.33625192,940,981
6101,-78.37947183,39.7024421,205,230
6102,-76.76711537,39.35693835,"38,572","36,820"
6103,-76.4909768,38.98292291,"10,390","10,581"
6104,-75.77160546,39.42126222,"2,790","2,881"
6105,-76.79742205,39.18705067,"22,373","22,804"
6106,-76.07595745,38.57158893,"4,994","5,105"
6107,-76.96671483,39.56004649,"44,560","45,401"
6108,-76.69293637,38.27622193,"1,811","1,882"
6109,-76.37406855,39.68350364,"6,051","6,252"
6110,-76.76102813,39.39121481,"13,283","13,544"
6111,-75.55983597,38.07523039,"5,641","5,822"
6112,-77.0028983,38.80044388,"13,374","13,665"
6113,-75.83931721,39.60516971,"5,362","5,550"
6114,-76.62542624,38.32229643,"2,341","2,422"
6115,-76.53147529,39.12638477,,
6116,-76.46520461,39.27021655,"3,003","3,064"
6117,-76.7355179,38.81482672,"3,760","3,871"
6118,-76.6416484,39.22408831,"12,363","12,604"
6119,-76.53500858,38.95842377,202,213
6120,-76.86613433,39.12302962,"206,770","204,870"
6121,-76.74273381,39.18058001,"101,482","107,400"
6122,-76.92969719,38.80138321,"11,363","11,584"
6123,-76.67766637,39.29654008,863,884
6124,-76.60550327,39.19340758,"4,664","4,910"
6125,-75.82414349,39.62241407,"13,580","13,841"
6126,-77.40212333,39.44653394,"43,320","44,151"
6127,-76.66598213,39.30278091,"7,963","8,124"
6128,-76.86290637,38.91091636,"9,163","9,354"
6129,-76.44920949,39.37906889,710,731
6130,-78.75503269,39.64859769,"6,542","6,980"
6131,-75.77862907,39.49462302,"1,630","1,681"
6132,-76.36643605,39.55346114,"2,115","2,370"
6133,-75.63277503,38.30414454,"13,232","13,580"
6134,-76.52803054,39.29657782,"25,471","25,952"
6135,-76.89305283,39.49140242,"1,861","1,912"
6136,-76.6677676,39.15983661,"4,374","4,475"
6137,-77.02128298,39.00865662,"9,451","9,632"
6138,-77.41614358,39.38929536,"117,990","120,471"
6139,-76.99483008,39.10715381,"8,223","8,384"
6140,-76.9505431,39.07612854,"1,911","1,952"
6141,-76.39091762,39.59818637,"3,541","3,662"
6142,-76.74076972,39.28603068,704,830
6143,-76.57960771,39.32536992,"12,212","12,570"
6144,-76.80743219,39.21970733,"14,403","14,674"
6145,-76.48316914,39.34166102,"22,310","22,741"
6146,-76.97254445,39.60725934,"1,701","1,762"
6147,-76.43880281,39.30619923,"5,853","5,964"
6148,-77.0106168,39.33621364,"3,641","3,762"
6149,-77.18402995,39.39262102,"1,081","1,102"
6150,-76.47438659,38.99621904,"9,234","9,425"
6151,-78.78640984,39.64507094,"4,592","5,820"
6152,-77.24430723,39.20488301,"34,532","35,050"
6153,-76.50409612,38.98590364,"13,390","13,641"
6154,-76.90124695,38.99599734,"3,585","3,600"
6155,-77.70183941,39.63159915,"41,852","41,210"
6156,-75.55576363,38.34265716,"2,240","2,281"
6157,-77.48519466,39.31965555,"3,660","3,781"
6158,-76.5941413,39.28350446,"11,782","11,770"
6159,-77.16328507,39.36187927,"2,882","2,943"
6160,-76.73862435,39.17800542,"4,624","4,470"
6161,-75.81221606,39.69837165,"8,695","9,030"
6162,-77.61379604,39.31168316,531,542
6163,-78.83013811,39.63468784,"1,613","1,654"
6164,-76.63214773,39.26951735,"6,150","6,930"
6165,-75.69519956,38.34810112,692,710
6166,-77.01466124,38.79583293,"4,184","4,285"
6167,-78.92599781,39.65467291,"2,071","2,112"
6168,-76.94305802,39.20514058,"15,600","15,901"
6169,-78.96723219,39.57947139,"8,060","8,027"
6170,-76.94613798,39.31889778,"5,143","5,314"
6171,-76.66833289,39.23888145,"135,483","135,186"
6172,-76.74716278,39.36094833,"14,493","14,774"
6173,-76.45476133,39.27279314,973,994
6174,-77.92232868,39.65014718,595,700
6175,-76.77821922,39.41993192,"28,783","29,324"
6176,-76.53364733,39.28117449,"3,373","3,444"
6177,-76.51069382,39.31831028,"4,063","4,154"
6178,-75.14198423,38.33788206,372,383
6179,-76.07329271,39.56818666,"30,808","31,134"
6180,-78.82963849,39.63617264,"3,413","3,484"
6181,-76.61760146,39.30629855,"11,384","11,615"
6182,-76.96075702,38.83243313,"7,163","7,304"
6183,-76.53683205,39.28520138,"2,198","2,244"
6184,-77.40208625,39.43647919,"12,532","13,200"
6185,-76.99070869,39.27336338,"7,220","7,451"
6186,-78.73445732,39.68227001,"5,512","5,480"
6187,-76.43831046,39.54718227,"3,641","3,722"
6188,-76.66204283,39.41053327,"32,014","32,685"
6189,-75.61821163,38.40268732,"2,080","2,121"
6190,-77.01444915,39.31882056,"3,763","3,884"
6191,-76.15893865,39.51439417,"3,263","3,324"
6192,-76.08669947,38.54494032,"1,261","1,292"
6193,-76.54982094,39.4005139,"25,351","25,832"
6194,-75.81587472,39.52384829,"1,543","1,604"
6195,-76.82553455,39.4374287,"15,121","15,412"
6196,-78.91579687,39.61836472,"8,100","8,361"
6197,-76.60973819,39.37343215,"24,122","24,960"
6198,-76.59483215,39.33954274,"8,513","8,674"
6199,-76.53436166,38.98275559,"35,150","35,811"
6200,-76.82563764,39.34237629,"2,491","2,572"
6201,-75.91184989,39.64083099,"2,031","2,092"
6202,-79.06659885,39.68267393,"19,070","20,021"
6203,-75.78279296,39.51915643,501,522
6204,-76.78540907,39.40958248,"1,315","1,345"
6205,-76.86920454,39.18905526,"5,194","5,050"
6206,-77.74909914,39.45903136,800,831
6207,-77.39608671,39.60112949,"1,514","1,585"
6208,-76.68742036,39.394921,374,380
6209,-76.49559705,39.26600608,"14,173","14,454"
6210,-76.8452025,38.84448475,"4,043","4,124"
6211,-77.78860069,39.62047126,"9,745","9,965"
6212,-76.65028305,39.20694722,54,75
6213,-76.83379364,39.56408873,651,672
6214,-77.56462404,39.46847027,962,970
6215,-76.56031007,39.29819989,"2,723","2,784"
6216,-75.69520435,38.41523872,731,762
6217,-76.45766441,39.2464322,"4,695","4,870"
6218,-78.76595305,39.64849627,"7,601","7,752"
6219,-76.68967423,39.27390059,"3,871","3,952"
6220,-77.62699289,39.31268531,"2,431","2,472"
6221,-78.73915522,39.66571066,442,463
6222,-76.94825751,38.83870768,"16,943","17,264"
6223,-76.63491847,39.26427857,615,"4,160"
6224,-77.00606027,39.01653434,"40,230","40,991"
6225,-76.51114086,39.26051355,"9,373","9,554"
6226,-78.52235836,39.69521235,60,71
6227,-75.69544292,38.15351337,"1,790","1,851"
6228,-76.87576272,39.18354824,"5,944","6,065"
6229,-76.82275793,39.2567247,"10,044","10,255"
6230,-77.07733583,39.00694166,"5,214","9,780"
6231,-76.4792831,39.30742011,"10,133","10,324"
6232,-75.86111463,39.58687695,"5,291","5,462"
6233,-76.6588951,39.41304794,"7,411","7,552"
6234,-76.24719665,39.70121631,"1,123","1,164"
6235,-76.49046663,39.33715776,"5,384","5,060"
6236,-77.1244422,39.03037759,"112,380","114,751"
6237,-76.07798068,39.59734924,741,752
6238,-78.88876365,39.64291775,"3,625","3,390"
6239,-76.94845804,39.08242945,"1,573","1,604"
6240,-75.60476821,38.30886175,684,715
6241,-76.48951288,39.01443931,"8,351","8,610"
6242,-76.9334174,38.91356557,"14,025","18,590"
6243,-78.98151652,39.56586796,"6,960","7,191"
6244,-75.81175108,39.52644801,"1,503","1,554"
6245,-76.50949134,39.38447576,"11,281","11,492"
6246,-76.27449114,39.65725145,"8,241","8,502"
6247,-75.95644024,38.81666125,351,372
6248,-76.65175359,39.16239285,144,175
6249,-76.54113084,38.81659751,"2,624","2,715"
6250,-78.77326289,39.65226459,710,721
6251,-76.94978393,39.01853453,"1,023","1,044"
6252,-76.74085198,39.28617144,"6,054","5,980"
6253,-76.59024411,39.35526746,"8,083","8,244"
6254,-76.6471227,39.06235016,"3,380","3,491"
6255,-76.64545571,39.06271634,"8,130","8,391"
6256,-77.17904177,38.97094694,"244,451","249,592"
6257,-76.44017117,39.29829223,"4,813","4,914"
6258,-76.92298546,39.197554,"4,704","4,815"
6259,-77.70629178,39.64406783,"2,541","2,592"
6260,-76.86645981,39.17896027,"100,102","104,760"
6261,-76.68439063,39.30223512,603,614
6262,-77.21538064,39.02243137,"16,682","17,013"
6263,-76.81310559,39.09721193,"5,184","5,305"
6264,-76.98573645,39.58116541,640,651
6265,-76.90572578,38.8498896,"7,843","7,994"
6266,-76.81480997,39.18793603,"42,874","43,705"
6267,-77.47175209,39.34786933,"2,611","2,702"
6268,-76.54809735,39.12250498,"1,695","1,810"
6269,-76.71338711,39.30296715,"3,215","3,290"
6270,-77.40669643,39.40245857,"10,474","10,685"
6271,-78.75700047,39.64956296,"13,012","13,090"
6272,-76.90609592,38.80469522,"6,942","7,083"
6273,-78.94436616,39.63983427,"4,441","4,532"
6274,-76.99924465,39.08866192,583,594
6275,-77.07548076,39.33755504,"4,352","4,380"
6276,-77.15758483,39.67536992,"5,452","5,780"
6277,-76.81540356,39.44639154,"26,463","26,974"
6278,-76.78644283,39.36990743,"12,321","12,552"
6279,-76.48661831,39.33239401,"3,485","3,750"
6280,-76.72494441,39.27414794,"5,624","5,755"
6281,-76.55133747,38.91246023,"9,483","9,784"
6282,-77.81794056,39.58911165,520,531
6283,-76.9301063,39.04844131,"7,970","8,141"
6284,-77.06059836,39.06854972,"2,523","2,574"
6285,-76.80949803,39.19373377,"32,753","33,374"
6286,-76.9118687,38.80121528,"8,533","8,694"
6287,-76.67316345,39.63260755,742,763
6288,-76.77949199,38.87697087,"4,981","5,072"
6289,-77.55403115,39.51096096,"3,792","3,913"
6290,-75.98038408,39.71808594,"7,445","7,600"
6291,-76.69930099,38.80983465,"1,170","1,191"
6292,-78.88962484,39.66477172,"1,552","1,593"
6293,-78.75476539,39.63770579,"1,201","1,222"
6294,-77.44130489,39.25141905,670,691
6295,-75.53930386,38.03062055,520,541
6296,-77.17385735,39.34937552,"17,902","18,100"
6297,-77.39704496,39.40296442,"87,612","85,860"
6298,-76.59832108,39.2408675,"84,800","85,771"
6299,-78.37482452,39.70088325,"17,710","18,601"
6300,-77.40861778,39.43071988,"3,241","3,312"
6301,-76.16356185,39.50826239,"4,553","4,644"
6302,-76.60630484,39.17866485,"3,615","3,690"
6303,-76.68714533,39.10236577,"2,404","2,475"
6304,-77.64491994,39.33673032,"24,162","25,270"
6305,-76.77828674,39.37984985,"14,011","14,282"
6306,-78.92956054,39.65293859,"2,611","2,672"
6307,-77.53202167,39.36219322,"3,582","3,653"
6308,-75.83850148,39.61793774,"14,001","14,272"
6309,-75.9501831,39.61827399,"25,082","23,850"
6310,-76.71383352,39.30002241,135,130
6311,-76.71482073,39.36454831,"5,323","5,434"
6312,-76.62195798,39.28060224,"1,633","1,664"
6313,-77.42631916,39.43338965,"7,450","7,591"
6314,-77.20513623,39.11795215,"6,040","6,151"
6315,-78.83270428,39.59568345,"8,671","8,842"
6316,-76.58543537,39.30887285,"6,623","6,754"
6317,-77.21765395,39.59467565,"2,724","2,825"
6318,-76.44829575,39.23122602,"5,393","5,494"
6319,-76.7531259,39.18421846,"3,641","3,722"
6320,-77.00271847,39.59903369,"1,481","1,512"
6321,-78.91778337,39.63556601,"9,280","9,461"
6322,-76.87847398,38.75020312,"15,903","16,224"
